Gene,Sample,OTU,GeneCountPerGenome,OTUAbundanceInSample,CountContributedByOTU,ContributionPercentOfSample,ContributionPercentOfAllSamples,Kingdom,Phylum,Class,Order,Family,Genus,Species
K01452,L1_9,722628,1,1.493466086,1.493466086,0.035820896,0.000441275,,,,,,,
K01452,L1_9,818369,1,0.062227754,0.062227754,0.001492537,1.84E-05,,,,,,,
K01452,L1_9,217239,1,0.373366521,0.373366521,0.008955224,0.000110319,,,,,,,
K01452,L1_9,568345,1,38.2078407,38.2078407,0.91641791,0.01128929,,,,,,,
K01452,L1_9,1011088,1,0.124455507,0.124455507,0.002985075,3.68E-05,,,,,,,
K01452,L1_9,804175,1,0.062227754,0.062227754,0.001492537,1.84E-05,,,,,,,
K01452,L19_8,593437,1,0.119535519,0.119535519,0.00176924,3.53E-05,,,,,,,
K01452,L19_8,773900,1,1.144125683,1.144125683,0.016934159,0.000338055,,,,,,,
K01452,L19_8,579705,1,1.331967213,1.331967213,0.019714394,0.000393557,,,,,,,
K01452,L19_8,722628,1,3.705601093,3.705601093,0.054846455,0.001094896,,,,,,,
K01452,L19_8,705967,1,0.700136612,0.700136612,0.010362694,0.00020687,,,,,,,
K01452,L19_8,188150,1,0.384221311,0.384221311,0.005686844,0.000113526,,,,,,,
K01452,L19_8,217239,1,0.051229508,0.051229508,0.000758246,1.51E-05,,,,,,,
K01452,L19_8,1097359,1,0.008538251,0.008538251,0.000126374,2.52E-06,,,,,,,
K01452,L19_8,939811,1,0.324453552,0.324453552,0.004802224,9.59E-05,,,,,,,
K01452,L19_8,1848083,1,0.085382514,0.085382514,0.001263743,2.52E-05,,,,,,,
K01452,L19_8,568345,1,59.41769126,59.41769126,0.879438898,0.017556175,,,,,,,
K01452,L19_8,1011088,1,0.239071038,0.239071038,0.003538481,7.06E-05,,,,,,,
K01452,L19_8,804175,1,0.051229508,0.051229508,0.000758246,1.51E-05,,,,,,,
K01452,L19_B,593437,1,0.147424675,0.147424675,0.004468026,4.36E-05,,,,,,,
K01452,L19_B,773900,1,0.128996591,0.128996591,0.003909522,3.81E-05,,,,,,,
K01452,L19_B,579705,1,0.018428084,0.018428084,0.000558503,5.44E-06,,,,,,,
K01452,L19_B,722628,1,3.713259007,3.713259007,0.112538397,0.001097159,,,,,,,
K01452,L19_B,705967,1,0.202708928,0.202708928,0.006143535,5.99E-05,,,,,,,
K01452,L19_B,188150,1,0.027642127,0.027642127,0.000837755,8.17E-06,,,,,,,
K01452,L19_B,217239,1,0.018428084,0.018428084,0.000558503,5.44E-06,,,,,,,
K01452,L19_B,821717,1,0.055284253,0.055284253,0.00167551,1.63E-05,,,,,,,
K01452,L19_B,1848083,1,0.018428084,0.018428084,0.000558503,5.44E-06,,,,,,,
K01452,L19_B,568345,1,28.37924998,28.37924998,0.860094946,0.008385231,,,,,,,
K01452,L19_B,1011088,1,0.257993182,0.257993182,0.007819045,7.62E-05,,,,,,,
K01452,L19_B,804175,1,0.027642127,0.027642127,0.000837755,8.17E-06,,,,,,,
K01452,L1_B,593437,1,2.26963232,2.26963232,0.049261084,0.000670609,,,,,,,
K01452,L1_B,773900,1,0.544711757,0.544711757,0.01182266,0.000160946,,,,,,,
K01452,L1_B,579705,1,0.726282342,0.726282342,0.015763547,0.000214595,,,,,,,
K01452,L1_B,160406,1,0.045392646,0.045392646,0.000985222,1.34E-05,,,,,,,
K01452,L1_B,722628,1,1.63413527,1.63413527,0.03546798,0.000482839,,,,,,,
K01452,L1_B,188150,1,0.045392646,0.045392646,0.000985222,1.34E-05,,,,,,,
K01452,L1_B,548736,1,0.090785293,0.090785293,0.001970443,2.68E-05,,,,,,,
K01452,L1_B,568345,1,38.76532002,38.76532002,0.84137931,0.011454009,,,,,,,
K01452,L1_B,170549,1,0.181570586,0.181570586,0.003940887,5.36E-05,,,,,,,
K01452,L1_B,1011088,1,1.407172038,1.407172038,0.030541872,0.000415778,,,,,,,
K01452,L1_B,804175,1,0.363141171,0.363141171,0.007881773,0.000107298,,,,,,,
K01452,L20_7,593437,1,0.080504495,0.080504495,0.000869313,2.38E-05,,,,,,,
K01452,L20_7,773900,1,0.664162082,0.664162082,0.007171834,0.00019624,,,,,,,
K01452,L20_7,579705,1,0.067087079,0.067087079,0.000724428,1.98E-05,,,,,,,
K01452,L20_7,722628,1,0.248222192,0.248222192,0.002680382,7.33E-05,,,,,,,
K01452,L20_7,705967,1,0.167717698,0.167717698,0.001811069,4.96E-05,,,,,,,
K01452,L20_7,188150,1,0.03354354,0.03354354,0.000362214,9.91E-06,,,,,,,
K01452,L20_7,217239,1,0.013417416,0.013417416,0.000144886,3.96E-06,,,,,,,
K01452,L20_7,936354,1,0.013417416,0.013417416,0.000144886,3.96E-06,,,,,,,
K01452,L20_7,580625,1,0.006708708,0.006708708,7.24E-05,1.98E-06,,,,,,,
K01452,L20_7,939811,1,0.067087079,0.067087079,0.000724428,1.98E-05,,,,,,,
K01452,L20_7,256215,1,0.013417416,0.013417416,0.000144886,3.96E-06,,,,,,,
K01452,L20_7,1848083,1,0.147591574,0.147591574,0.001593741,4.36E-05,,,,,,,
K01452,L20_7,568345,1,91.03716624,91.03716624,0.983048392,0.026898797,,,,,,,
K01452,L20_7,1011088,1,0.046960955,0.046960955,0.000507099,1.39E-05,,,,,,,
K01452,L20_8,773900,1,0.698873067,0.698873067,0.007285311,0.000206496,,,,,,,
K01452,L20_8,579705,1,0.148510527,0.148510527,0.001548129,4.39E-05,,,,,,,
K01452,L20_8,722628,1,0.515418887,0.515418887,0.005372917,0.000152291,,,,,,,
K01452,L20_8,705967,1,0.02620774,0.02620774,0.000273199,7.74E-06,,,,,,,
K01452,L20_8,188150,1,0.017471827,0.017471827,0.000182133,5.16E-06,,,,,,,
K01452,L20_8,217239,1,0.017471827,0.017471827,0.000182133,5.16E-06,,,,,,,
K01452,L20_8,580625,1,0.008735913,0.008735913,9.11E-05,2.58E-06,,,,,,,
K01452,L20_8,939811,1,0.139774613,0.139774613,0.001457062,4.13E-05,,,,,,,
K01452,L20_8,1848083,1,0.069887307,0.069887307,0.000728531,2.06E-05,,,,,,,
K01452,L20_8,568345,1,94.26924085,94.26924085,0.982697386,0.02785378,,,,,,,
K01452,L20_8,1011088,1,0.017471827,0.017471827,0.000182133,5.16E-06,,,,,,,
K01452,L20_9,593437,1,0.046442196,0.046442196,0.000517847,1.37E-05,,,,,,,
K01452,L20_9,773900,1,0.70990214,0.70990214,0.007915665,0.000209755,,,,,,,
K01452,L20_9,579705,1,0.059711395,0.059711395,0.000665804,1.76E-05,,,,,,,
K01452,L20_9,812921,1,0.006634599,0.006634599,7.40E-05,1.96E-06,,,,,,,
K01452,L20_9,91845,1,0.006634599,0.006634599,7.40E-05,1.96E-06,,,,,,,
K01452,L20_9,722628,1,0.437883563,0.437883563,0.00488256,0.000129382,,,,,,,
K01452,L20_9,705967,1,0.072980594,0.072980594,0.00081376,2.16E-05,,,,,,,
K01452,L20_9,188150,1,0.013269199,0.013269199,0.000147956,3.92E-06,,,,,,,
K01452,L20_9,939811,1,0.145961188,0.145961188,0.00162752,4.31E-05,,,,,,,
K01452,L20_9,225487,1,0.006634599,0.006634599,7.40E-05,1.96E-06,,,,,,,
K01452,L20_9,1848083,1,0.013269199,0.013269199,0.000147956,3.92E-06,,,,,,,
K01452,L20_9,568345,1,88.13733621,88.13733621,0.982763085,0.026041983,,,,,,,
K01452,L20_9,1011088,1,0.026538398,0.026538398,0.000295913,7.84E-06,,,,,,,
K01452,L20_B,593437,1,0.027766209,0.027766209,0.000521785,8.20E-06,,,,,,,
K01452,L20_B,773900,1,0.249895877,0.249895877,0.004696061,7.38E-05,,,,,,,
K01452,L20_B,160406,1,0.013883104,0.013883104,0.000260892,4.10E-06,,,,,,,
K01452,L20_B,722628,1,0.388726919,0.388726919,0.007304983,0.000114857,,,,,,,
K01452,L20_B,705967,1,0.180480355,0.180480355,0.003391599,5.33E-05,,,,,,,
K01452,L20_B,1848083,1,0.027766209,0.027766209,0.000521785,8.20E-06,,,,,,,
K01452,L20_B,568345,1,52.29765376,52.29765376,0.982781111,0.015452414,,,,,,,
K01452,L20_B,1011088,1,0.027766209,0.027766209,0.000521785,8.20E-06,,,,,,,
K01452,L2_B,593437,1,1.006404392,1.006404392,0.032258065,0.000297363,,,,,,,
K01452,L2_B,773900,1,0.54894785,0.54894785,0.017595308,0.000162198,,,,,,,
K01452,L2_B,722628,1,2.561756633,2.561756633,0.082111437,0.000756924,,,,,,,
K01452,L2_B,217239,1,0.365965233,0.365965233,0.011730205,0.000108132,,,,,,,
K01452,L2_B,568345,1,25.43458371,25.43458371,0.815249267,0.007515169,,,,,,,
K01452,L2_B,1011088,1,0.54894785,0.54894785,0.017595308,0.000162198,,,,,,,
K01452,L2_B,608293,1,0.731930467,0.731930467,0.023460411,0.000216264,,,,,,,
K01452,L3_7,593437,1,0.599520384,0.599520384,0.069444444,0.000177141,,,,,,,
K01452,L3_7,812921,1,2.398081535,2.398081535,0.277777778,0.000708562,,,,,,,
K01452,L3_7,580625,1,0.539568345,0.539568345,0.0625,0.000159427,,,,,,,
K01452,L3_7,568345,1,5.095923261,5.095923261,0.590277778,0.001505695,,,,,,,
K01452,L3_B,722628,1,0.009704969,0.009704969,0.0625,2.87E-06,,,,,,,
K01452,L3_B,217239,1,0.019409938,0.019409938,0.125,5.74E-06,,,,,,,
K01452,L3_B,938948,1,0.014557453,0.014557453,0.09375,4.30E-06,,,,,,,
K01452,L3_B,568345,1,0.111607143,0.111607143,0.71875,3.30E-05,,,,,,,
K01452,L4_7,593437,1,0.511585021,0.511585021,0.008396798,0.000151158,,,,,,,
K01452,L4_7,91845,1,0.011897326,0.011897326,0.000195274,3.52E-06,,,,,,,
K01452,L4_7,722628,1,0.166562565,0.166562565,0.002733841,4.92E-05,,,,,,,
K01452,L4_7,705967,1,0.255792511,0.255792511,0.004198399,7.56E-05,,,,,,,
K01452,L4_7,544324,1,0.005948663,0.005948663,9.76E-05,1.76E-06,,,,,,,
K01452,L4_7,217239,1,0.053537967,0.053537967,0.000878735,1.58E-05,,,,,,,
K01452,L4_7,821717,1,0.005948663,0.005948663,9.76E-05,1.76E-06,,,,,,,
K01452,L4_7,939811,1,0.008922995,0.008922995,0.000146456,2.64E-06,,,,,,,
K01452,L4_7,568345,1,59.8376015,59.8376015,0.982132396,0.017680246,,,,,,,
K01452,L4_7,1011088,1,0.068409625,0.068409625,0.001122828,2.02E-05,,,,,,,
K01452,L4_8,593437,1,2.792321117,2.792321117,0.033507853,0.000825049,,,,,,,
K01452,L4_8,705967,1,0.523560209,0.523560209,0.006282723,0.000154697,,,,,,,
K01452,L4_8,217239,1,0.523560209,0.523560209,0.006282723,0.000154697,,,,,,,
K01452,L4_8,580625,1,0.087260035,0.087260035,0.00104712,2.58E-05,,,,,,,
K01452,L4_8,568345,1,79.40663176,79.40663176,0.952879581,0.023462317,,,,,,,
K01452,L4_9,593437,1,3.40891223,3.40891223,0.069358244,0.001007233,,,,,,,
K01452,L4_9,579705,1,0.216987956,0.216987956,0.00441487,6.41E-05,,,,,,,
K01452,L4_9,722628,1,0.704424667,0.704424667,0.014332331,0.000208137,,,,,,,
K01452,L4_9,818369,1,0.003144753,0.003144753,6.40E-05,9.29E-07,,,,,,,
K01452,L4_9,705967,1,1.562942231,1.562942231,0.031799859,0.000461803,,,,,,,
K01452,L4_9,188150,1,0.17925092,0.17925092,0.003647066,5.30E-05,,,,,,,
K01452,L4_9,217239,1,0.103776848,0.103776848,0.002111459,3.07E-05,,,,,,,
K01452,L4_9,580625,1,0.006289506,0.006289506,0.000127967,1.86E-06,,,,,,,
K01452,L4_9,821717,1,0.022013271,0.022013271,0.000447885,6.50E-06,,,,,,,
K01452,L4_9,939811,1,0.015723765,0.015723765,0.000319918,4.65E-06,,,,,,,
K01452,L4_9,568345,1,41.76860908,41.76860908,0.849830443,0.012341392,,,,,,,
K01452,L4_9,170549,1,0.012579012,0.012579012,0.000255934,3.72E-06,,,,,,,
K01452,L4_9,1011088,1,1.12896632,1.12896632,0.02297012,0.000333576,,,,,,,
K01452,L4_9,804175,1,0.015723765,0.015723765,0.000319918,4.65E-06,,,,,,,
K01452,L5_B,593437,1,0.994200497,0.994200497,0.015936255,0.000293757,,,,,,,
K01452,L5_B,773900,1,0.828500414,0.828500414,0.013280212,0.000244797,,,,,,,
K01452,L5_B,705967,1,1.657000829,1.657000829,0.026560425,0.000489595,,,,,,,
K01452,L5_B,568345,1,57.995029,57.995029,0.929614874,0.01713582,,,,,,,
K01452,L5_B,1011088,1,0.911350456,0.911350456,0.014608234,0.000269277,,,,,,,
K01452,L6_7,593437,1,0.115091354,0.115091354,0.001464799,3.40E-05,,,,,,,
K01452,L6_7,773900,1,0.014386419,0.014386419,0.0001831,4.25E-06,,,,,,,
K01452,L6_7,91845,1,0.014386419,0.014386419,0.0001831,4.25E-06,,,,,,,
K01452,L6_7,4327501,1,0.035966048,0.035966048,0.00045775,1.06E-05,,,,,,,
K01452,L6_7,722628,1,0.244569127,0.244569127,0.003112698,7.23E-05,,,,,,,
K01452,L6_7,705967,1,0.014386419,0.014386419,0.0001831,4.25E-06,,,,,,,
K01452,L6_7,188150,1,0.014386419,0.014386419,0.0001831,4.25E-06,,,,,,,
K01452,L6_7,580625,1,0.00719321,0.00719321,9.15E-05,2.13E-06,,,,,,,
K01452,L6_7,939811,1,0.071932096,0.071932096,0.000915499,2.13E-05,,,,,,,
K01452,L6_7,568345,1,78.03193785,78.03193785,0.993133754,0.023056136,,,,,,,
K01452,L6_7,1011088,1,0.00719321,0.00719321,9.15E-05,2.13E-06,,,,,,,
K01452,L6_B,593437,1,0.045300113,0.045300113,0.00125274,1.34E-05,,,,,,,
K01452,L6_B,773900,1,0.045300113,0.045300113,0.00125274,1.34E-05,,,,,,,
K01452,L6_B,579705,1,0.328425821,0.328425821,0.009082368,9.70E-05,,,,,,,
K01452,L6_B,705967,1,0.283125708,0.283125708,0.007829627,8.37E-05,,,,,,,
K01452,L6_B,544324,1,0.090600227,0.090600227,0.002505481,2.68E-05,,,,,,,
K01452,L6_B,188150,1,0.06795017,0.06795017,0.001879111,2.01E-05,,,,,,,
K01452,L6_B,217239,1,11.21177803,11.21177803,0.310053241,0.00331275,,,,,,,
K01452,L6_B,939811,1,2.185730464,2.185730464,0.060444723,0.000645819,,,,,,,
K01452,L6_B,548736,1,0.124575311,0.124575311,0.003445036,3.68E-05,,,,,,,
K01452,L6_B,568345,1,20.39637599,20.39637599,0.564046351,0.006026527,,,,,,,
K01452,L6_B,170549,1,0.215175538,0.215175538,0.005950517,6.36E-05,,,,,,,
K01452,L6_B,1011088,1,1.121177803,1.121177803,0.031005324,0.000331275,,,,,,,
K01452,L6_B,804175,1,0.045300113,0.045300113,0.00125274,1.34E-05,,,,,,,
K01452,L8_9,593437,1,0.06002401,0.06002401,0.002066116,1.77E-05,,,,,,,
K01452,L8_9,773900,1,0.120048019,0.120048019,0.004132231,3.55E-05,,,,,,,
K01452,L8_9,91845,1,0.120048019,0.120048019,0.004132231,3.55E-05,,,,,,,
K01452,L8_9,722628,1,0.360144058,0.360144058,0.012396694,0.000106412,,,,,,,
K01452,L8_9,705967,1,0.06002401,0.06002401,0.002066116,1.77E-05,,,,,,,
K01452,L8_9,217239,1,0.120048019,0.120048019,0.004132231,3.55E-05,,,,,,,
K01452,L8_9,568345,1,28.21128451,28.21128451,0.97107438,0.008335602,,,,,,,
K01452,L8_B,593437,1,0.079121749,0.079121749,0.001057921,2.34E-05,,,,,,,
K01452,L8_B,773900,1,0.019780437,0.019780437,0.00026448,5.84E-06,,,,,,,
K01452,L8_B,722628,1,8.535258629,8.535258629,0.114123248,0.002521917,,,,,,,
K01452,L8_B,705967,1,0.029670656,0.029670656,0.00039672,8.77E-06,,,,,,,
K01452,L8_B,188150,1,0.672534863,0.672534863,0.00899233,0.000198714,,,,,,,
K01452,L8_B,217239,1,0.019780437,0.019780437,0.00026448,5.84E-06,,,,,,,
K01452,L8_B,821717,1,0.019780437,0.019780437,0.00026448,5.84E-06,,,,,,,
K01452,L8_B,939811,1,0.059341311,0.059341311,0.000793441,1.75E-05,,,,,,,
K01452,L8_B,1848083,1,0.06923153,0.06923153,0.000925681,2.05E-05,,,,,,,
K01452,L8_B,568345,1,65.21610128,65.21610128,0.871991537,0.019269434,,,,,,,
K01452,L8_B,1011088,1,0.06923153,0.06923153,0.000925681,2.05E-05,,,,,,,
K01452,L9_7,593437,1,0.105518624,0.105518624,0.002880184,3.12E-05,,,,,,,
K01452,L9_7,773900,1,0.211037248,0.211037248,0.005760369,6.24E-05,,,,,,,
K01452,L9_7,722628,1,0.200485386,0.200485386,0.00547235,5.92E-05,,,,,,,
K01452,L9_7,705967,1,0.158277936,0.158277936,0.004320276,4.68E-05,,,,,,,
K01452,L9_7,939811,1,0.126622349,0.126622349,0.003456221,3.74E-05,,,,,,,
K01452,L9_7,512485,1,0.010551862,0.010551862,0.000288018,3.12E-06,,,,,,,
K01452,L9_7,1848083,1,0.031655587,0.031655587,0.000864055,9.35E-06,,,,,,,
K01452,L9_7,568345,1,35.74970982,35.74970982,0.975806452,0.010562985,,,,,,,
K01452,L9_7,1011088,1,0.04220745,0.04220745,0.001152074,1.25E-05,,,,,,,
K01452,L9_8,593437,1,0.106651154,0.106651154,0.001823607,3.15E-05,,,,,,,
K01452,L9_8,773900,1,0.17452007,0.17452007,0.002984085,5.16E-05,,,,,,,
K01452,L9_8,722628,1,0.019391119,0.019391119,0.000331565,5.73E-06,,,,,,,
K01452,L9_8,705967,1,0.019391119,0.019391119,0.000331565,5.73E-06,,,,,,,
K01452,L9_8,188150,1,0.009695559,0.009695559,0.000165782,2.86E-06,,,,,,,
K01452,L9_8,217239,1,0.058173357,0.058173357,0.000994695,1.72E-05,,,,,,,
K01452,L9_8,939811,1,0.019391119,0.019391119,0.000331565,5.73E-06,,,,,,,
K01452,L9_8,1848083,1,0.038782238,0.038782238,0.00066313,1.15E-05,,,,,,,
K01452,L9_8,568345,1,57.99883653,57.99883653,0.991710875,0.017136945,,,,,,,
K01452,L9_8,1011088,1,0.038782238,0.038782238,0.00066313,1.15E-05,,,,,,,
K01452,L9_9,593437,1,0.126616623,0.126616623,0.001643964,3.74E-05,,,,,,,
K01452,L9_9,773900,1,0.397937958,0.397937958,0.005166745,0.000117579,,,,,,,
K01452,L9_9,722628,1,0.072352356,0.072352356,0.000939408,2.14E-05,,,,,,,
K01452,L9_9,705967,1,0.099484489,0.099484489,0.001291686,2.94E-05,,,,,,,
K01452,L9_9,188150,1,0.009044044,0.009044044,0.000117426,2.67E-06,,,,,,,
K01452,L9_9,217239,1,0.108528534,0.108528534,0.001409112,3.21E-05,,,,,,,
K01452,L9_9,939811,1,0.144704712,0.144704712,0.001878816,4.28E-05,,,,,,,
K01452,L9_9,1848083,1,0.036176178,0.036176178,0.000469704,1.07E-05,,,,,,,
K01452,L9_9,568345,1,76.01519399,76.01519399,0.986965712,0.022460248,,,,,,,
K01452,L9_9,1011088,1,0.009044044,0.009044044,0.000117426,2.67E-06,,,,,,,
K01452,L9_B,593437,1,0.185433193,0.185433193,0.002612103,5.48E-05,,,,,,,
K01452,L9_B,773900,1,0.05150922,0.05150922,0.000725584,1.52E-05,,,,,,,
K01452,L9_B,722628,1,0.216338725,0.216338725,0.003047453,6.39E-05,,,,,,,
K01452,L9_B,705967,1,0.041207376,0.041207376,0.000580467,1.22E-05,,,,,,,
K01452,L9_B,188150,1,0.05150922,0.05150922,0.000725584,1.52E-05,,,,,,,
K01452,L9_B,217239,1,0.020603688,0.020603688,0.000290234,6.09E-06,,,,,,,
K01452,L9_B,1848083,1,0.288451633,0.288451633,0.004063271,8.52E-05,,,,,,,
K01452,L9_B,568345,1,69.90831359,69.90831359,0.984762734,0.020655845,,,,,,,
K01452,L9_B,1011088,1,0.226640569,0.226640569,0.00319257,6.70E-05,,,,,,,
K01452,S16_4,593437,1,0.006937699,0.006937699,0.000567537,2.05E-06,,,,,,,
K01452,S16_4,773900,1,0.319134175,0.319134175,0.026106697,9.43E-05,,,,,,,
K01452,S16_4,579705,1,0.048563896,0.048563896,0.003972758,1.43E-05,,,,,,,
K01452,S16_4,722628,1,0.138753989,0.138753989,0.011350738,4.10E-05,,,,,,,
K01452,S16_4,705967,1,0.013875399,0.013875399,0.001135074,4.10E-06,,,,,,,
K01452,S16_4,188150,1,0.013875399,0.013875399,0.001135074,4.10E-06,,,,,,,
K01452,S16_4,1097359,1,0.034688497,0.034688497,0.002837684,1.02E-05,,,,,,,
K01452,S16_4,580625,1,0.006937699,0.006937699,0.000567537,2.05E-06,,,,,,,
K01452,S16_4,939811,1,1.137782711,1.137782711,0.09307605,0.000336181,,,,,,,
K01452,S16_4,1848083,1,0.013875399,0.013875399,0.001135074,4.10E-06,,,,,,,
K01452,S16_4,568345,1,10.39961149,10.39961149,0.850737798,0.003072778,,,,,,,
K01452,S16_4,1011088,1,0.090190093,0.090190093,0.00737798,2.66E-05,,,,,,,
K01452,S16_5,593437,1,0.009700262,0.009700262,0.000503525,2.87E-06,,,,,,,
K01452,S16_5,773900,1,0.174604714,0.174604714,0.009063444,5.16E-05,,,,,,,
K01452,S16_5,579705,1,0.087302357,0.087302357,0.004531722,2.58E-05,,,,,,,
K01452,S16_5,722628,1,0.077602095,0.077602095,0.004028197,2.29E-05,,,,,,,
K01452,S16_5,705967,1,0.019400524,0.019400524,0.001007049,5.73E-06,,,,,,,
K01452,S16_5,936354,1,0.038801048,0.038801048,0.002014099,1.15E-05,,,,,,,
K01452,S16_5,238484,1,0.009700262,0.009700262,0.000503525,2.87E-06,,,,,,,
K01452,S16_5,939811,1,1.319235619,1.319235619,0.068479355,0.000389795,,,,,,,
K01452,S16_5,512485,1,0.009700262,0.009700262,0.000503525,2.87E-06,,,,,,,
K01452,S16_5,683891,1,0.019400524,0.019400524,0.001007049,5.73E-06,,,,,,,
K01452,S16_5,568345,1,17.3925696,17.3925696,0.902819738,0.005138991,,,,,,,
K01452,S16_5,543065,1,0.019400524,0.019400524,0.001007049,5.73E-06,,,,,,,
K01452,S16_5,813945,1,0.009700262,0.009700262,0.000503525,2.87E-06,,,,,,,
K01452,S16_5,1011088,1,0.077602095,0.077602095,0.004028197,2.29E-05,,,,,,,
K01452,S16_A,593437,1,0.155279503,0.155279503,0.0032543,4.59E-05,,,,,,,
K01452,S16_A,773900,1,0.059154096,0.059154096,0.001239733,1.75E-05,,,,,,,
K01452,S16_A,579705,1,0.014788524,0.014788524,0.000309933,4.37E-06,,,,,,,
K01452,S16_A,91845,1,0.014788524,0.014788524,0.000309933,4.37E-06,,,,,,,
K01452,S16_A,722628,1,0.428867199,0.428867199,0.008988068,0.000126718,,,,,,,
K01452,S16_A,588165,1,0.007394262,0.007394262,0.000154967,2.18E-06,,,,,,,
K01452,S16_A,705967,1,0.147885241,0.147885241,0.003099334,4.37E-05,,,,,,,
K01452,S16_A,936354,1,0.029577048,0.029577048,0.000619867,8.74E-06,,,,,,,
K01452,S16_A,769643,1,0.014788524,0.014788524,0.000309933,4.37E-06,,,,,,,
K01452,S16_A,580625,1,0.044365572,0.044365572,0.0009298,1.31E-05,,,,,,,
K01452,S16_A,821717,1,0.014788524,0.014788524,0.000309933,4.37E-06,,,,,,,
K01452,S16_A,225487,1,0.044365572,0.044365572,0.0009298,1.31E-05,,,,,,,
K01452,S16_A,543740,1,0.022182786,0.022182786,0.0004649,6.55E-06,,,,,,,
K01452,S16_A,568345,1,46.70215912,46.70215912,0.978769565,0.01379911,,,,,,,
K01452,S16_A,804175,1,0.014788524,0.014788524,0.000309933,4.37E-06,,,,,,,
K01452,S17_4,593437,1,0.01045697,0.01045697,0.000982318,3.09E-06,,,,,,,
K01452,S17_4,773900,1,0.146397574,0.146397574,0.013752456,4.33E-05,,,,,,,
K01452,S17_4,579705,1,0.020913939,0.020913939,0.001964637,6.18E-06,,,,,,,
K01452,S17_4,722628,1,0.135940604,0.135940604,0.012770138,4.02E-05,,,,,,,
K01452,S17_4,705967,1,0.020913939,0.020913939,0.001964637,6.18E-06,,,,,,,
K01452,S17_4,188150,1,0.041827878,0.041827878,0.003929273,1.24E-05,,,,,,,
K01452,S17_4,939811,1,3.785422984,3.785422984,0.355599214,0.001118481,,,,,,,
K01452,S17_4,568345,1,6.190525986,6.190525986,0.581532417,0.001829118,,,,,,,
K01452,S17_4,1011088,1,0.292795148,0.292795148,0.027504912,8.65E-05,,,,,,,
K01452,S17_5,593437,1,0.012068549,0.012068549,0.001124227,3.57E-06,,,,,,,
K01452,S17_5,773900,1,0.301713734,0.301713734,0.028105677,8.91E-05,,,,,,,
K01452,S17_5,722628,1,0.036205648,0.036205648,0.003372681,1.07E-05,,,,,,,
K01452,S17_5,705967,1,0.054308472,0.054308472,0.005059022,1.60E-05,,,,,,,
K01452,S17_5,188150,1,0.120685494,0.120685494,0.011242271,3.57E-05,,,,,,,
K01452,S17_5,217239,1,0.024137099,0.024137099,0.002248454,7.13E-06,,,,,,,
K01452,S17_5,939811,1,0.808592807,0.808592807,0.075323215,0.000238915,,,,,,,
K01452,S17_5,225487,1,0.024137099,0.024137099,0.002248454,7.13E-06,,,,,,,
K01452,S17_5,1848083,1,0.012068549,0.012068549,0.001124227,3.57E-06,,,,,,,
K01452,S17_5,568345,1,9.117789042,9.117789042,0.849353569,0.002694038,,,,,,,
K01452,S17_5,1011088,1,0.223268163,0.223268163,0.020798201,6.60E-05,,,,,,,
K01452,S17_6,593437,1,0.00412703,0.00412703,8.17E-05,1.22E-06,,,,,,,
K01452,S17_6,773900,1,1.413507769,1.413507769,0.027977455,0.00041765,,,,,,,
K01452,S17_6,91845,1,0.00412703,0.00412703,8.17E-05,1.22E-06,,,,,,,
K01452,S17_6,722628,1,0.222859619,0.222859619,0.004411044,6.58E-05,,,,,,,
K01452,S17_6,705967,1,0.076350055,0.076350055,0.001511191,2.26E-05,,,,,,,
K01452,S17_6,188150,1,0.07428654,0.07428654,0.001470348,2.19E-05,,,,,,,
K01452,S17_6,580625,1,0.002063515,0.002063515,4.08E-05,6.10E-07,,,,,,,
K01452,S17_6,939811,1,1.106044035,1.106044035,0.021891848,0.000326803,,,,,,,
K01452,S17_6,1848083,1,0.02063515,0.02063515,0.00040843,6.10E-06,,,,,,,
K01452,S17_6,568345,1,47.31227172,47.31227172,0.936448293,0.013979381,,,,,,,
K01452,S17_6,1011088,1,0.270320464,0.270320464,0.005350433,7.99E-05,,,,,,,
K01452,S17_6,582083,1,0.00825406,0.00825406,0.000163372,2.44E-06,,,,,,,
K01452,S17_6,854272,1,0.00825406,0.00825406,0.000163372,2.44E-06,,,,,,,
K01452,S17_A,722628,1,0.171526587,0.171526587,0.003991292,5.07E-05,,,,,,,
K01452,S17_A,705967,1,0.062373304,0.062373304,0.001451379,1.84E-05,,,,,,,
K01452,S17_A,821717,1,0.015593326,0.015593326,0.000362845,4.61E-06,,,,,,,
K01452,S17_A,568345,1,42.64774676,42.64774676,0.992380261,0.012601151,,,,,,,
K01452,S17_A,1011088,1,0.07796663,0.07796663,0.001814224,2.30E-05,,,,,,,
K01452,S18_4,773900,1,0.288018433,0.288018433,0.016666667,8.51E-05,,,,,,,
K01452,S18_4,517116,1,0.014400922,0.014400922,0.000833333,4.26E-06,,,,,,,
K01452,S18_4,188150,1,0.028801843,0.028801843,0.001666667,8.51E-06,,,,,,,
K01452,S18_4,1097359,1,0.028801843,0.028801843,0.001666667,8.51E-06,,,,,,,
K01452,S18_4,580625,1,0.08640553,0.08640553,0.005,2.55E-05,,,,,,,
K01452,S18_4,939811,1,1.958525346,1.958525346,0.113333333,0.000578686,,,,,,,
K01452,S18_4,568345,1,14.0985023,14.0985023,0.815833333,0.004165692,,,,,,,
